Fecha,Producto,Categoría,Precio,UnidadesVendidas,Descuento,Mes,Día_Semana
21/11/2023,Yogurt Pil Natural 1L,Derivado,10.35,44,0,11,2
17/11/2023,Mantequilla Pil 200g,Derivado,11.73,37,15,11,5
07/11/2023,Leche Pil UHT 1L,Lácteos,7.7,88,5,11,2
16/11/2023,Leche Pil UHT 1L,Lácteos,7.07,88,0,11,4
20/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.3,79,0,11,1
15/11/2023,Leche Pil Entera 1L,Lácteos,8.59,97,10,11,3
05/11/2023,Leche Pil Entera 1L,Lácteos,8.2,91,10,11,7
19/11/2023,Yogurt Pil Natural 1L,Derivado,9.91,45,0,11,7
02/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.02,61,0,11,4
23/11/2023,Yogurt Pil Fresa 1L,Derivado,9.84,57,5,11,4
13/11/2023,Queso Pil Fresco 300g,Derivado,13.45,40,0,11,1
10/11/2023,Leche Pil UHT 1L,Lácteos,7.47,109,10,11,5
07/11/2023,Yogurt Pil Fresa 1L,Derivado,9.96,51,15,11,2
20/11/2023,Leche Pil Light 1L,Lácteos,8.78,73,0,11,1
06/11/2023,Leche Pil En Polvo 500g,Lácteos,25.28,11,0,11,1
07/11/2023,Leche Pil 500ml (mini),Lácteos,5.09,65,0,11,2
29/11/2023,Leche Pil UHT 1L,Lácteos,7.72,78,0,11,3
23/11/2023,Mantequilla Pil 200g,Derivado,11.8,27,0,11,4
06/11/2023,Mantequilla Pil 200g,Derivado,12.11,40,10,11,1
12/11/2023,Leche Pil Light 1L,Lácteos,8.84,69,0,11,7
08/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.27,71,0,11,3
11/11/2023,Leche Pil 500ml (mini),Lácteos,5.02,97,15,11,6
14/11/2023,Leche Pil Entera 1L,Lácteos,8.08,102,0,11,2
26/11/2023,Leche Pil Light 1L,Lácteos,9.06,66,5,11,7
17/11/2023,Mantequilla Pil 200g,Derivado,11.93,34,0,11,5
12/11/2023,Yogurt Pil Fresa 1L,Derivado,9.71,55,10,11,7
30/11/2023,Leche Pil UHT 1L,Lácteos,6.97,117,5,11,4
07/11/2023,Yogurt Pil Fresa 1L,Derivado,9.55,32,0,11,2
11/11/2023,Leche Pil Light 1L,Lácteos,9.27,76,0,11,6
03/11/2023,Leche Pil Entera 1L,Lácteos,8.6,117,10,11,5
08/11/2023,Leche Pil Entera 1L,Lácteos,8.5,82,0,11,3
28/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.86,27,0,11,2
13/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.76,53,0,11,1
04/11/2023,Leche Condensada Pil 400g,Derivado,10.94,31,15,11,6
15/11/2023,Leche Pil 500ml (mini),Lácteos,4.68,69,0,11,3
18/11/2023,Queso Pil Fresco 300g,Derivado,13.86,44,0,11,6
02/11/2023,Leche Pil Entera 1L,Lácteos,8.23,132,0,11,4
25/11/2023,Leche Pil UHT 1L,Lácteos,7.61,96,0,11,6
07/11/2023,Crema Pil 200ml,Derivado,8.1,21,5,11,2
13/11/2023,Leche Condensada Pil 400g,Derivado,11.19,24,10,11,1
24/11/2023,Yogurt Pil Natural 1L,Derivado,9.92,54,5,11,5
23/11/2023,Leche Pil 500ml (mini),Lácteos,5.13,84,15,11,4
08/11/2023,Leche Pil En Polvo 500g,Lácteos,25.54,17,10,11,3
03/11/2023,Yogurt Pil Natural 1L,Derivado,10.0,52,5,11,5
30/11/2023,Yogurt Pil Fresa 1L,Derivado,9.88,43,5,11,4
24/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.22,68,0,11,5
01/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.4,86,0,11,3
15/11/2023,Leche Pil 500ml (mini),Lácteos,5.09,60,0,11,3
17/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.75,76,10,11,5
25/11/2023,Leche Pil Light 1L,Lácteos,9.51,107,0,11,6
22/11/2023,Mantequilla Pil 200g,Derivado,11.7,39,0,11,3
30/11/2023,Leche Pil Entera 1L,Lácteos,8.86,116,0,11,4
28/11/2023,Mantequilla Pil 200g,Derivado,12.45,48,0,11,2
04/11/2023,Leche Pil Light 1L,Lácteos,9.14,90,5,11,6
11/11/2023,Mantequilla Pil 200g,Derivado,11.78,28,0,11,6
01/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.48,62,0,11,3
09/11/2023,Leche Pil UHT 1L,Lácteos,7.59,97,0,11,4
27/11/2023,Leche Pil Entera 1L,Lácteos,8.42,95,0,11,1
13/11/2023,Leche Pil Entera 1L,Lácteos,8.41,86,0,11,1
29/11/2023,Leche Pil Entera 1L,Lácteos,8.33,121,15,11,3
04/11/2023,Mantequilla Pil 200g,Derivado,12.25,38,0,11,6
22/11/2023,Leche Pil 500ml (mini),Lácteos,4.9,76,0,11,3
12/11/2023,Queso Pil Fresco 300g,Derivado,13.72,39,5,11,7
08/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.74,69,0,11,3
19/11/2023,Leche Pil 500ml (mini),Lácteos,4.76,44,0,11,7
15/11/2023,Leche Pil Light 1L,Lácteos,9.23,92,5,11,3
13/11/2023,Leche Pil UHT 1L,Lácteos,7.39,76,0,11,1
15/11/2023,Leche Pil Light 1L,Lácteos,9.19,62,0,11,3
28/11/2023,Leche Pil Entera 1L,Lácteos,9.17,87,0,11,2
07/11/2023,Queso Pil Fresco 300g,Derivado,13.8,41,5,11,2
17/11/2023,Leche Pil Light 1L,Lácteos,9.47,84,0,11,5
30/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.77,65,0,11,4
09/11/2023,Queso Pil Fresco 300g,Derivado,13.48,46,5,11,4
24/11/2023,Leche Pil En Polvo 500g,Lácteos,24.41,17,0,11,5
23/11/2023,Leche Pil 500ml (mini),Lácteos,4.95,48,0,11,4
30/11/2023,Leche Pil UHT 1L,Lácteos,7.18,107,10,11,4
18/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.45,88,20,11,6
07/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.28,77,0,11,2
21/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.94,67,10,11,2
09/11/2023,Leche Pil Light 1L,Lácteos,8.71,102,10,11,4
07/11/2023,Leche Pil Entera 1L,Lácteos,8.75,102,10,11,2
12/11/2023,Leche Pil Light 1L,Lácteos,9.25,59,0,11,7
18/11/2023,Leche Pil UHT 1L,Lácteos,7.61,116,5,11,6
15/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.69,45,5,11,3
08/11/2023,Leche Pil UHT 1L,Lácteos,7.49,86,0,11,3
04/11/2023,Leche Pil 500ml (mini),Lácteos,5.09,80,0,11,6
16/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.4,83,0,11,4
19/11/2023,Leche Pil En Polvo 500g,Lácteos,24.45,17,0,11,7
25/11/2023,Leche Pil Light 1L,Lácteos,9.0,88,0,11,6
09/11/2023,Leche Pil Light 1L,Lácteos,9.16,78,0,11,4
15/11/2023,Queso Pil Fresco 300g,Derivado,14.39,26,0,11,3
07/11/2023,Leche Pil UHT 1L,Lácteos,7.03,114,20,11,2
11/11/2023,Leche Pil UHT 1L,Lácteos,7.94,93,0,11,6
20/11/2023,Leche Pil Entera 1L,Lácteos,8.47,91,0,11,1
08/11/2023,Yogurt Pil Natural 1L,Derivado,10.44,51,0,11,3
07/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.62,39,0,11,2
08/11/2023,Leche Pil UHT 1L,Lácteos,7.85,101,5,11,3
23/11/2023,Leche Pil Entera 1L,Lácteos,8.62,108,0,11,4
21/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.5,84,5,11,2
24/11/2023,Leche Pil Light 1L,Lácteos,8.62,79,0,11,5
21/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.45,81,0,11,2
15/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,12.3,36,5,11,3
13/11/2023,Leche Pil Entera 1L,Lácteos,8.6,103,0,11,1
23/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,78,0,11,4
23/11/2023,Leche Pil UHT 1L,Lácteos,7.42,96,0,11,4
29/11/2023,Leche Pil UHT 1L,Lácteos,7.66,85,0,11,3
10/11/2023,Yogurt Pil Natural 1L,Derivado,10.2,56,5,11,5
20/11/2023,Leche Pil 500ml (mini),Lácteos,5.04,56,0,11,1
26/11/2023,Yogurt Pil Natural 1L,Derivado,10.22,55,0,11,7
15/11/2023,Leche Pil Light 1L,Lácteos,8.92,70,0,11,3
10/11/2023,Leche Pil Entera 1L,Lácteos,8.02,108,0,11,5
17/11/2023,Leche Pil UHT 1L,Lácteos,7.56,104,20,11,5
05/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.13,34,0,11,7
17/11/2023,Yogurt Pil Fresa 1L,Derivado,10.1,50,0,11,5
20/11/2023,Queso Pil Fresco 300g,Derivado,13.02,35,0,11,1
02/11/2023,Mantequilla Pil 200g,Derivado,11.74,41,10,11,4
24/11/2023,Yogurt Pil Fresa 1L,Derivado,10.62,40,5,11,5
07/11/2023,Yogurt Pil Fresa 1L,Derivado,9.88,47,0,11,2
21/11/2023,Leche Pil Entera 1L,Lácteos,8.23,106,5,11,2
06/11/2023,Leche Pil Light 1L,Lácteos,9.24,67,0,11,1
21/11/2023,Leche Pil UHT 1L,Lácteos,7.48,85,10,11,2
11/11/2023,Leche Pil Entera 1L,Lácteos,8.34,122,0,11,6
21/11/2023,Leche Pil Light 1L,Lácteos,8.57,85,0,11,2
15/11/2023,Leche Pil Entera 1L,Lácteos,8.53,105,0,11,3
13/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.15,63,0,11,1
18/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.5,68,0,11,6
24/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.49,55,0,11,5
15/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.48,58,5,11,3
27/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.71,47,0,11,1
17/11/2023,Leche Pil Light 1L,Lácteos,8.81,80,0,11,5
16/11/2023,Yogurt Pil Natural 1L,Derivado,10.3,37,15,11,4
14/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.84,62,0,11,2
24/11/2023,Leche Pil UHT 1L,Lácteos,7.52,95,0,11,5
19/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.31,65,0,11,7
16/11/2023,Leche Pil UHT 1L,Lácteos,7.42,78,0,11,4
28/11/2023,Leche Pil UHT 1L,Lácteos,7.81,86,0,11,2
24/11/2023,Leche Pil Entera 1L,Lácteos,7.85,101,0,11,5
12/11/2023,Leche Pil Light 1L,Lácteos,8.81,87,20,11,7
01/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.45,53,5,11,3
08/11/2023,Leche Pil Entera 1L,Lácteos,8.09,106,5,11,3
27/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.2,82,5,11,1
01/11/2023,Leche Pil UHT 1L,Lácteos,7.2,94,0,11,3
27/11/2023,Leche Pil Light 1L,Lácteos,8.46,95,0,11,1
19/11/2023,Leche Pil En Polvo 500g,Lácteos,25.27,6,0,11,7
06/11/2023,Leche Pil 500ml (mini),Lácteos,4.88,59,0,11,1
21/11/2023,Leche Pil Entera 1L,Lácteos,8.28,110,15,11,2
05/11/2023,Leche Pil Light 1L,Lácteos,8.73,98,5,11,7
10/11/2023,Leche Pil 500ml (mini),Lácteos,4.78,76,0,11,5
27/11/2023,Leche Pil Entera 1L,Lácteos,8.25,100,0,11,1
25/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.15,76,0,11,6
25/11/2023,Leche Pil Entera 1L,Lácteos,8.73,133,10,11,6
20/11/2023,Leche Pil Entera 1L,Lácteos,8.52,74,0,11,1
07/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.39,75,0,11,2
19/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.4,38,0,11,7
25/11/2023,Leche Pil Light 1L,Lácteos,8.75,112,0,11,6
28/11/2023,Leche Pil UHT 1L,Lácteos,7.65,84,0,11,2
04/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.83,42,5,11,6
25/11/2023,Leche Condensada Pil 400g,Derivado,10.81,31,0,11,6
12/11/2023,Yogurt Pil Fresa 1L,Derivado,10.56,27,0,11,7
17/11/2023,Leche Pil UHT 1L,Lácteos,7.42,99,0,11,5
24/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.06,62,0,11,5
12/11/2023,Queso Pil Fresco 300g,Derivado,13.92,35,0,11,7
02/11/2023,Leche Pil Entera 1L,Lácteos,8.24,111,0,11,4
18/11/2023,Mantequilla Pil 200g,Derivado,12.12,41,0,11,6
08/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.09,58,0,11,3
09/11/2023,Leche Pil Light 1L,Lácteos,8.83,81,5,11,4
23/11/2023,Leche Pil 500ml (mini),Lácteos,5.2,62,0,11,4
23/11/2023,Leche Pil Light 1L,Lácteos,8.6,63,0,11,4
28/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.12,48,0,11,2
14/11/2023,Queso Pil Fresco 300g,Derivado,13.73,37,0,11,2
05/11/2023,Leche Pil Entera 1L,Lácteos,8.37,98,0,11,7
05/11/2023,Leche Pil Light 1L,Lácteos,8.81,57,0,11,7
23/11/2023,Yogurt Pil Natural 1L,Derivado,10.13,48,0,11,4
02/11/2023,Leche Pil Light 1L,Lácteos,8.3,99,5,11,4
23/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.22,71,0,11,4
10/11/2023,Yogurt Pil Natural 1L,Derivado,9.84,73,15,11,5
03/11/2023,Leche Pil Light 1L,Lácteos,9.16,97,0,11,5
30/11/2023,Leche Pil Light 1L,Lácteos,8.93,70,0,11,4
30/11/2023,Leche Pil UHT 1L,Lácteos,7.57,96,0,11,4
15/11/2023,Leche Pil Entera 1L,Lácteos,8.3,111,0,11,3
25/11/2023,Leche Pil Entera 1L,Lácteos,8.54,96,0,11,6
19/11/2023,Leche Pil Entera 1L,Lácteos,8.81,82,0,11,7
19/11/2023,Leche Pil UHT 1L,Lácteos,7.63,81,5,11,7
21/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.5,77,0,11,2
29/11/2023,Leche Pil Light 1L,Lácteos,8.95,72,0,11,3
16/11/2023,Leche Pil Light 1L,Lácteos,9.0,84,0,11,4
09/11/2023,Leche Condensada Pil 400g,Derivado,10.34,28,0,11,4
09/11/2023,Leche Pil UHT 1L,Lácteos,7.27,88,15,11,4
26/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.3,58,5,11,7
18/11/2023,Queso Pil Fresco 300g,Derivado,13.02,56,0,11,6
06/11/2023,Leche Pil Entera 1L,Lácteos,8.16,80,0,11,1
20/11/2023,Leche Pil Light 1L,Lácteos,9.2,77,0,11,1
26/11/2023,Yogurt Pil Natural 1L,Derivado,9.81,45,0,11,7
12/11/2023,Leche Pil Entera 1L,Lácteos,8.43,91,0,11,7
04/11/2023,Leche Pil Entera 1L,Lácteos,8.41,120,0,11,6
11/11/2023,Yogurt Pil Fresa 1L,Derivado,10.08,47,0,11,6
12/11/2023,Leche Pil UHT 1L,Lácteos,7.49,95,5,11,7
02/11/2023,Leche Pil 500ml (mini),Lácteos,4.9,63,0,11,4
07/11/2023,Leche Pil Light 1L,Lácteos,8.58,73,0,11,2
19/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.35,54,10,11,7
16/11/2023,Leche Pil 500ml (mini),Lácteos,4.99,72,5,11,4
25/11/2023,Queso Pil Fresco 300g,Derivado,14.07,39,0,11,6
24/11/2023,Leche Pil Light 1L,Lácteos,9.24,89,0,11,5
16/11/2023,Leche Pil 500ml (mini),Lácteos,4.76,87,20,11,4
20/11/2023,Leche Pil Entera 1L,Lácteos,8.64,109,5,11,1
21/11/2023,Leche Pil UHT 1L,Lácteos,7.32,97,5,11,2
06/11/2023,Mantequilla Pil 200g,Derivado,11.98,27,5,11,1
24/11/2023,Leche Pil 500ml (mini),Lácteos,4.95,85,20,11,5
13/11/2023,Leche Pil UHT 1L,Lácteos,7.46,82,0,11,1
19/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.42,43,0,11,7
14/11/2023,Leche Pil UHT 1L,Lácteos,7.98,76,0,11,2
21/11/2023,Leche Pil UHT 1L,Lácteos,7.69,92,0,11,2
18/11/2023,Yogurt Pil Fresa 1L,Derivado,10.61,52,0,11,6
03/11/2023,Leche Pil UHT 1L,Lácteos,7.57,88,0,11,5
03/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.68,77,0,11,5
24/11/2023,Leche Pil Light 1L,Lácteos,9.05,67,0,11,5
02/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,94,20,11,4
30/11/2023,Leche Pil Entera 1L,Lácteos,8.26,111,0,11,4
06/11/2023,Leche Condensada Pil 400g,Derivado,11.28,22,0,11,1
26/11/2023,Leche Pil En Polvo 500g,Lácteos,23.83,23,0,11,7
30/11/2023,Leche Condensada Pil 400g,Derivado,10.97,19,0,11,4
02/11/2023,Leche Pil UHT 1L,Lácteos,7.53,74,0,11,4
25/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.61,55,5,11,6
04/11/2023,Leche Pil Entera 1L,Lácteos,8.16,122,0,11,6
14/11/2023,Queso Pil Fresco 300g,Derivado,14.03,30,0,11,2
01/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.31,40,0,11,3
18/11/2023,Mantequilla Pil 200g,Derivado,12.44,32,0,11,6
19/11/2023,Leche Pil UHT 1L,Lácteos,7.52,77,0,11,7
27/11/2023,Leche Pil Entera 1L,Lácteos,8.59,101,0,11,1
01/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.5,77,0,11,3
07/11/2023,Leche Pil UHT 1L,Lácteos,7.68,104,0,11,2
04/11/2023,Leche Pil UHT 1L,Lácteos,7.86,93,0,11,6
08/11/2023,Yogurt Pil Natural 1L,Derivado,9.96,42,10,11,3
13/11/2023,Mantequilla Pil 200g,Derivado,12.06,23,0,11,1
16/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.39,83,15,11,4
27/11/2023,Leche Pil Light 1L,Lácteos,9.7,78,0,11,1
02/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.57,93,0,11,4
05/11/2023,Yogurt Pil Natural 1L,Derivado,9.78,41,0,11,7
14/11/2023,Queso Pil Fresco 300g,Derivado,14.44,43,0,11,2
29/11/2023,Crema Pil 200ml,Derivado,8.08,22,0,11,3
22/11/2023,Yogurt Pil Natural 1L,Derivado,10.23,51,0,11,3
21/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.49,47,0,11,2
28/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.5,44,0,11,2
12/11/2023,Leche Pil Entera 1L,Lácteos,8.56,89,0,11,7
03/11/2023,Leche Pil 500ml (mini),Lácteos,4.94,67,15,11,5
15/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.71,71,0,11,3
25/11/2023,Mantequilla Pil 200g,Derivado,11.45,37,0,11,6
03/11/2023,Leche Pil Light 1L,Lácteos,8.42,102,0,11,5
28/11/2023,Leche Pil Light 1L,Lácteos,9.14,82,0,11,2
30/11/2023,Leche Pil 500ml (mini),Lácteos,4.75,67,0,11,4
13/11/2023,Leche Pil 500ml (mini),Lácteos,4.91,53,0,11,1
25/11/2023,Yogurt Pil Fresa 1L,Derivado,10.23,43,0,11,6
02/11/2023,Mantequilla Pil 200g,Derivado,12.34,43,10,11,4
06/11/2023,Leche Pil En Polvo 500g,Lácteos,23.91,20,10,11,1
02/11/2023,Leche Pil Light 1L,Lácteos,9.07,91,0,11,4
01/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.25,57,0,11,3
15/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.54,41,15,11,3
16/11/2023,Crema Pil 200ml,Derivado,7.71,24,0,11,4
12/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.35,38,0,11,7
04/11/2023,Crema Pil 200ml,Derivado,8.2,18,10,11,6
17/11/2023,Leche Pil Entera 1L,Lácteos,8.03,110,0,11,5
09/11/2023,Leche Pil Entera 1L,Lácteos,8.34,93,0,11,4
21/11/2023,Leche Pil Light 1L,Lácteos,9.51,69,0,11,2
13/11/2023,Leche Pil UHT 1L,Lácteos,7.67,75,0,11,1
12/11/2023,Yogurt Pil Natural 1L,Derivado,10.08,55,10,11,7
24/11/2023,Leche Pil Entera 1L,Lácteos,8.7,123,0,11,5
07/11/2023,Leche Pil Entera 1L,Lácteos,8.86,99,0,11,2
26/11/2023,Leche Pil Entera 1L,Lácteos,8.27,95,0,11,7
06/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,10.96,42,0,11,1
27/11/2023,Leche Pil UHT 1L,Lácteos,7.56,71,0,11,1
07/11/2023,Yogurt Pil Natural 1L,Derivado,9.93,50,0,11,2
13/11/2023,Mantequilla Pil 200g,Derivado,11.7,37,0,11,1
26/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.4,64,0,11,7
22/11/2023,Yogurt Pil Natural 1L,Derivado,9.81,53,0,11,3
26/11/2023,Leche Pil UHT 1L,Lácteos,7.64,71,0,11,7
02/11/2023,Leche Pil 500ml (mini),Lácteos,5.03,58,0,11,4
08/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.58,75,10,11,3
06/11/2023,Leche Pil 500ml (mini),Lácteos,4.65,57,0,11,1
22/11/2023,Leche Pil UHT 1L,Lácteos,7.59,89,5,11,3
13/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.27,75,0,11,1
05/11/2023,Mantequilla Pil 200g,Derivado,12.21,17,10,11,7
20/11/2023,Leche Pil UHT 1L,Lácteos,7.7,84,0,11,1
16/11/2023,Yogurt Pil Fresa 1L,Derivado,10.41,39,0,11,4
21/11/2023,Leche Pil UHT 1L,Lácteos,7.04,91,0,11,2
18/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.42,80,0,11,6
12/11/2023,Leche Pil 500ml (mini),Lácteos,4.92,66,15,11,7
16/11/2023,Leche Pil Entera 1L,Lácteos,8.58,111,0,11,4
17/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.84,50,0,11,5
24/11/2023,Leche Pil Light 1L,Lácteos,9.35,91,0,11,5
27/11/2023,Leche Pil En Polvo 500g,Lácteos,24.59,6,0,11,1
07/11/2023,Leche Pil UHT 1L,Lácteos,7.67,101,15,11,2
20/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.44,69,20,11,1
27/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.75,50,0,11,1
05/11/2023,Queso Pil Fresco 300g,Derivado,14.23,32,0,11,7
26/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.49,52,0,11,7
01/11/2023,Yogurt Pil Natural 1L,Derivado,9.94,34,0,11,3
07/11/2023,Leche Condensada Pil 400g,Derivado,10.63,20,0,11,2
29/11/2023,Leche Pil UHT 1L,Lácteos,7.8,84,0,11,3
10/11/2023,Leche Pil Light 1L,Lácteos,8.99,96,0,11,5
07/11/2023,Yogurt Pil Fresa 1L,Derivado,10.31,58,10,11,2
12/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.85,48,10,11,7
18/11/2023,Leche Pil Light 1L,Lácteos,9.01,89,0,11,6
29/11/2023,Leche Pil Entera 1L,Lácteos,8.38,103,0,11,3
04/11/2023,Leche Pil Entera 1L,Lácteos,8.28,128,10,11,6
21/11/2023,Leche Condensada Pil 400g,Derivado,10.88,23,0,11,2
04/11/2023,Leche Pil UHT 1L,Lácteos,7.56,110,0,11,6
09/11/2023,Leche Pil Entera 1L,Lácteos,8.78,112,0,11,4
06/11/2023,Crema Pil 200ml,Derivado,7.84,15,0,11,1
27/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.76,56,5,11,1
09/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.64,69,0,11,4
21/11/2023,Mantequilla Pil 200g,Derivado,11.65,41,0,11,2
17/11/2023,Leche Pil Entera 1L,Lácteos,8.15,143,0,11,5
11/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.53,58,0,11,6
13/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.39,42,0,11,1
04/11/2023,Yogurt Pil Fresa 1L,Derivado,10.17,56,0,11,6
26/11/2023,Leche Pil Light 1L,Lácteos,8.75,75,15,11,7
12/11/2023,Leche Pil En Polvo 500g,Lácteos,24.63,29,10,11,7
22/11/2023,Leche Pil En Polvo 500g,Lácteos,24.9,14,0,11,3
28/11/2023,Leche Pil Light 1L,Lácteos,9.33,95,15,11,2
24/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.39,84,20,11,5
21/11/2023,Queso Pil Fresco 300g,Derivado,13.9,33,0,11,2
26/11/2023,Leche Pil Deslactosada 1L,Lácteos,9.15,44,0,11,7
07/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.6,41,0,11,2
03/11/2023,Crema Pil 200ml,Derivado,7.71,27,0,11,5
28/11/2023,Leche Pil 500ml (mini),Lácteos,5.03,63,0,11,2
27/11/2023,Leche Pil 500ml (mini),Lácteos,4.93,62,0,11,1
27/11/2023,Leche Pil Light 1L,Lácteos,8.52,63,0,11,1
11/11/2023,Leche Pil 500ml (mini),Lácteos,4.87,102,0,11,6
15/11/2023,Yogurt Pil Natural 1L,Derivado,9.77,59,5,11,3
23/11/2023,Leche Pil UHT 1L,Lácteos,7.53,70,0,11,4
25/11/2023,Leche Pil Entera 1L,Lácteos,8.57,109,0,11,6
17/11/2023,Leche Pil Entera 1L,Lácteos,8.23,120,10,11,5
17/11/2023,Leche Pil 500ml (mini),Lácteos,5.22,74,15,11,5
14/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.55,36,10,11,2
29/11/2023,Leche Pil Entera 1L,Lácteos,8.75,114,0,11,3
17/11/2023,Leche Pil En Polvo 500g,Lácteos,25.08,19,0,11,5
10/11/2023,Leche Pil UHT 1L,Lácteos,7.44,126,15,11,5
19/11/2023,Queso Pil Fresco 300g,Derivado,13.64,53,15,11,7
03/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.77,65,5,11,5
07/11/2023,Leche Pil Light 1L,Lácteos,8.49,81,0,11,2
07/11/2023,Leche Pil Entera 1L,Lácteos,8.48,91,0,11,2
02/11/2023,Yogurt Pil Fresa 1L,Derivado,9.79,60,5,11,4
13/11/2023,Leche Pil UHT 1L,Lácteos,7.61,85,15,11,1
23/11/2023,Queso Pil Fresco 300g,Derivado,14.0,33,0,11,4
08/11/2023,Leche Pil Entera 1L,Lácteos,8.81,106,0,11,3
10/11/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.93,49,10,11,5
30/11/2023,Leche Pil Entera 1L,Lácteos,8.29,95,0,11,4
07/11/2023,Leche Pil Entera 1L,Lácteos,8.72,120,15,11,2
18/11/2023,Yogurt Pil Fresa 1L,Derivado,10.11,52,0,11,6
21/11/2023,Yogurt Pil Natural 1L,Derivado,10.42,52,5,11,2
15/11/2023,Yogurt Pil Natural 1L,Derivado,9.96,55,0,11,3
09/11/2023,Leche Pil 500ml (mini),Lácteos,5.21,57,5,11,4
25/11/2023,Yogurt Bebible Pil 200ml,Derivado,4.36,88,10,11,6
30/11/2023,Leche Pil Light 1L,Lácteos,8.64,83,0,11,4
13/11/2023,Leche Pil 500ml (mini),Lácteos,5.15,60,10,11,1
30/11/2023,Leche Pil Entera 1L,Lácteos,8.43,119,10,11,4
28/11/2023,Leche Pil 500ml (mini),Lácteos,5.21,48,0,11,2
30/11/2023,Yogurt Pil Fresa 1L,Derivado,9.86,50,5,11,4
